[INFO ][20170508 11:45:26,225][AbstractApplicationContext:510] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@7382f612: startup date [Mon May 08 11:45:26 CST 2017]; root of context hierarchy
[INFO ][20170508 11:45:26,719][DefaultListableBeanFactory:829] Overriding bean definition for bean 'giftService': replacing [Generic bean: class [com.hsd.service.impl.cell.GiftServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\GiftServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.GiftServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,720][DefaultListableBeanFactory:829] Overriding bean definition for bean 'guestRegistrationService': replacing [Generic bean: class [com.hsd.service.impl.cell.GuestRegistrationServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\GuestRegistrationServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.GuestRegistrationServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,721][DefaultListableBeanFactory:829] Overriding bean definition for bean 'homeLifeSurveyService': replacing [Generic bean: class [com.hsd.service.impl.cell.HomeLifeSurveyServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\HomeLifeSurveyServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.HomeLifeSurveyServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,721][DefaultListableBeanFactory:829] Overriding bean definition for bean 'medicalRecordInfoService': replacing [Generic bean: class [com.hsd.service.impl.cell.MedicalRecordInfoServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\MedicalRecordInfoServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.MedicalRecordInfoServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,722][DefaultListableBeanFactory:829] Overriding bean definition for bean 'myGiftService': replacing [Generic bean: class [com.hsd.service.impl.cell.MyGiftServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\MyGiftServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.MyGiftServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,722][DefaultListableBeanFactory:829] Overriding bean definition for bean 'noticeInfoService': replacing [Generic bean: class [com.hsd.service.impl.cell.NoticeInfoServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\NoticeInfoServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.NoticeInfoServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,722][DefaultListableBeanFactory:829] Overriding bean definition for bean 'paymentNumberService': replacing [Generic bean: class [com.hsd.service.impl.cell.PaymentNumberServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\PaymentNumberServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.PaymentNumberServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,722][DefaultListableBeanFactory:829] Overriding bean definition for bean 'paymentDateTypeService': replacing [Generic bean: class [com.hsd.service.impl.cell.PaymentDateTypeServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\PaymentDateTypeServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.PaymentDateTypeServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,723][DefaultListableBeanFactory:829] Overriding bean definition for bean 'paymentDetailService': replacing [Generic bean: class [com.hsd.service.impl.cell.PaymentDetailServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\PaymentDetailServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.PaymentDetailServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,723][DefaultListableBeanFactory:829] Overriding bean definition for bean 'paymentKeyService': replacing [Generic bean: class [com.hsd.service.impl.cell.PaymentKeyServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\PaymentKeyServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.PaymentKeyServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,723][DefaultListableBeanFactory:829] Overriding bean definition for bean 'paysService': replacing [Generic bean: class [com.hsd.service.impl.cell.PaysServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\PaysServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.PaysServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,723][DefaultListableBeanFactory:829] Overriding bean definition for bean 'payTypeService': replacing [Generic bean: class [com.hsd.service.impl.cell.PayTypeServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\PayTypeServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.PayTypeServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,724][DefaultListableBeanFactory:829] Overriding bean definition for bean 'roomInfoService': replacing [Generic bean: class [com.hsd.service.impl.cell.RoomInfoServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\RoomInfoServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.RoomInfoServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,724][DefaultListableBeanFactory:829] Overriding bean definition for bean 'roomOwnerService': replacing [Generic bean: class [com.hsd.service.impl.cell.RoomOwnerServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\RoomOwnerServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.RoomOwnerServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,724][DefaultListableBeanFactory:829] Overriding bean definition for bean 'roomTypeChargeService': replacing [Generic bean: class [com.hsd.service.impl.cell.RoomTypeChargeServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\RoomTypeChargeServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.RoomTypeChargeServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,724][DefaultListableBeanFactory:829] Overriding bean definition for bean 'roomTypeService': replacing [Generic bean: class [com.hsd.service.impl.cell.RoomTypeServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\RoomTypeServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.RoomTypeServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,725][DefaultListableBeanFactory:829] Overriding bean definition for bean 'depositService': replacing [Generic bean: class [com.hsd.service.impl.cell.DepositServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\DepositServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.DepositServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,725][DefaultListableBeanFactory:829] Overriding bean definition for bean 'repairThePropertyService': replacing [Generic bean: class [com.hsd.service.impl.cell.RepairThePropertyServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\RepairThePropertyServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.RepairThePropertyServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,725][DefaultListableBeanFactory:829] Overriding bean definition for bean 'waterAndElectricityService': replacing [Generic bean: class [com.hsd.service.impl.cell.WaterAndElectricityServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\cell\WaterAndElectricityServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.cell.WaterAndElectricityServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,726][DefaultListableBeanFactory:829] Overriding bean definition for bean 'waterAndRecordService': replacing [Generic bean: class [com.hsd.service.impl.electricity.WaterAndRecordServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\electricity\WaterAndRecordServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.electricity.WaterAndRecordServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,726][DefaultListableBeanFactory:829] Overriding bean definition for bean 'feedbackPropertyService': replacing [Generic bean: class [com.hsd.service.impl.feedback.FeedbackPropertyServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\feedback\FeedbackPropertyServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.feedback.FeedbackPropertyServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,726][DefaultListableBeanFactory:829] Overriding bean definition for bean 'commentService': replacing [Generic bean: class [com.hsd.service.impl.comment.CommentServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\comment\CommentServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.comment.CommentServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
[INFO ][20170508 11:45:26,726][DefaultListableBeanFactory:829] Overriding bean definition for bean 'serviceStarService': replacing [Generic bean: class [com.hsd.service.impl.servicestar.ServiceStarServiceImpl]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\javaSpace\world-parent\world-service\target\classes\com\hsd\service\impl\servicestar\ServiceStarServiceImpl.class]] with [Generic bean: class [com.hsd.service.impl.servicestar.ServiceStarServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/applicationContext.xml]]
